sample_index,time_s,voltage_mV
13684,6.842,2.49253
13685,6.8425,2.48769
13686,6.843,2.48286
13687,6.8435,2.48527
13688,6.844,2.47641
13689,6.8445,2.45304
13690,6.845,2.45143
13691,6.8455,2.43934
13692,6.846,2.42645
13693,6.8465,2.42
13694,6.847,2.41275
13695,6.8475,2.39018
13696,6.848,2.39421
13697,6.8485,2.37648
13698,6.849,2.36601
13699,6.8495,2.36762
13700,6.85,2.37407
13701,6.8505,2.36762
13702,6.851,2.36762
13703,6.8515,2.37084
13704,6.852,2.38777
13705,6.8525,2.38454
13706,6.853,2.37407
13707,6.8535,2.38293
13708,6.854,2.38374
13709,6.8545,2.39099
13710,6.855,2.38132
13711,6.8555,2.38938
13712,6.856,2.40227
13713,6.8565,2.39582
13714,6.857,2.38293
13715,6.8575,2.35714
13716,6.858,2.35473
13717,6.8585,2.34586
13718,6.859,2.3378
13719,6.8595,2.32491
13720,6.86,2.31363
13721,6.8605,2.31524
13722,6.861,2.30557
13723,6.8615,2.30073
13724,6.862,0.0
13725,6.8625,2.29912
13726,6.863,2.30557
13727,6.8635,2.31201
13728,6.864,2.31201
13729,6.8645,2.31201
13730,6.865,2.31443
13731,6.8655,2.32974
13732,6.866,2.34908
13733,6.8665,2.37648
13734,6.867,2.37326
13735,6.8675,2.37165
13736,6.868,2.36923
13737,6.8685,2.36117
13738,6.869,2.36359
13739,6.8695,2.36681
13740,6.87,2.36198
13741,6.8705,2.35714
13742,6.871,2.36278
13743,6.8715,2.35473
13744,6.872,2.34586
13745,6.8725,2.34425
13746,6.873,2.3241
13747,6.8735,2.32894
13748,6.874,2.32813
13749,6.8745,2.3241
13750,6.875,2.32491
13751,6.8755,2.32491
13752,6.876,2.32491
13753,6.8765,2.32491
13754,6.877,2.32652
13755,6.8775,2.32733
13756,6.878,2.32894
13757,6.8785,2.33297
13758,6.879,2.34264
13759,6.8795,2.34505
13760,6.88,2.34505
13761,6.8805,2.34183
13762,6.881,2.34667
13763,6.8815,2.33297
13764,6.882,2.34989
13765,6.8825,2.33941
13766,6.883,2.33458
13767,6.8835,2.32491
13768,6.884,2.3241
13769,6.8845,2.3104
13770,6.885,2.30879
13771,6.8855,2.29993
13772,6.886,2.28059
13773,6.8865,2.28542
13774,6.887,2.2822
13775,6.8875,2.27817
13776,6.888,2.27495
13777,6.8885,2.283
13778,6.889,2.28059
13779,6.8895,2.28623
13780,6.89,2.28381
13781,6.8905,2.27817
13782,6.891,2.29267
13783,6.8915,2.30315
13784,6.892,2.29348
13785,6.8925,2.32249
13786,6.893,2.34183
13787,6.8935,2.35311
13788,6.894,2.36037
13789,6.8945,2.35634
13790,6.895,2.35231
13791,6.8955,2.34183
13792,6.896,2.33538
13793,6.8965,2.3378
13794,6.897,2.33941
13795,6.8975,2.32652
13796,6.898,2.31282
13797,6.8985,2.30396
13798,6.899,2.29912
13799,6.8995,2.2967
13800,6.9,2.29832
13801,6.9005,2.29912
13802,6.901,2.28623
13803,6.9015,2.30315
13804,6.902,2.31363
13805,6.9025,2.31927
13806,6.903,2.33136
13807,6.9035,2.34344
13808,6.904,2.34103
13809,6.9045,2.34828
13810,6.905,2.3507
13811,6.9055,2.33458
13812,6.906,2.34667
13813,6.9065,2.33297
13814,6.907,2.34022
13815,6.9075,2.34586
13816,6.908,2.34908
13817,6.9085,2.33941
13818,6.909,2.32169
13819,6.9095,2.31201
13820,6.91,2.31121
13821,6.9105,2.31443
13822,6.911,2.30315
13823,6.9115,2.29832
13824,6.912,2.29026
13825,6.9125,2.29026
13826,6.913,2.29026
13827,6.9135,2.29429
13828,6.914,2.29509
13829,6.9145,2.30718
13830,6.915,2.30879
13831,6.9155,2.30879
13832,6.916,2.3378
13833,6.9165,2.3378
13834,6.917,2.33619
13835,6.9175,2.32974
13836,6.918,2.32491
13837,6.9185,2.32491
13838,6.919,2.33538
13839,6.9195,2.32733
13840,6.92,2.337
13841,6.9205,2.32491
13842,6.921,2.31846
13843,6.9215,2.30476
13844,6.922,2.30637
13845,6.9225,2.29912
13846,6.923,2.29429
13847,6.9235,2.28381
13848,6.924,2.29267
13849,6.9245,2.29429
13850,6.925,2.29832
13851,6.9255,2.28462
13852,6.926,2.30476
13853,6.9265,2.32491
13854,6.927,2.32491
13855,6.9275,2.33458
13856,6.928,2.34989
13857,6.9285,2.35956
13858,6.929,2.36923
13859,6.9295,2.38051
13860,6.93,2.38615
13861,6.9305,2.37004
13862,6.931,2.36681
13863,6.9315,2.36117
13864,6.932,2.36681
13865,6.9325,2.36762
13866,6.933,2.35473
13867,6.9335,2.34828
13868,6.934,2.30718
13869,6.9345,2.337
13870,6.935,2.31846
13871,6.9355,2.32813
13872,6.936,2.3096
13873,6.9365,2.30315
13874,6.937,2.30557
13875,6.9375,2.32491
13876,6.938,2.3241
13877,6.9385,2.32571
13878,6.939,2.33055
13879,6.9395,2.35392
13880,6.94,2.3233
13881,6.9405,2.36037
13882,6.941,2.36762
13883,6.9415,2.37084
13884,6.942,2.39179
13885,6.9425,2.39582
13886,6.943,2.38696
13887,6.9435,2.38535
13888,6.944,2.38535
13889,6.9445,2.37971
13890,6.945,2.38051
13891,6.9455,2.36762
13892,6.946,2.36601
13893,6.9465,2.3652
13894,6.947,2.36359
13895,6.9475,2.36359
13896,6.948,2.3652
13897,6.9485,2.36117
13898,6.949,2.34908
13899,6.9495,2.34264
13900,6.95,2.35553
13901,6.9505,2.35473
13902,6.951,2.34667
13903,6.9515,2.35795
13904,6.952,2.34183
13905,6.9525,2.34989
13906,6.953,2.35956
13907,6.9535,2.3515
13908,6.954,2.36842
13909,6.9545,2.3507
13910,6.955,2.36359
13911,6.9555,2.37165
13912,6.956,2.37245
13913,6.9565,2.36762
13914,6.957,2.37648
13915,6.9575,2.37165
13916,6.958,2.37245
13917,6.9585,2.36601
13918,6.959,2.34828
13919,6.9595,2.35473
13920,6.96,2.34747
13921,6.9605,2.33216
13922,6.961,2.32571
13923,6.9615,2.33297
13924,6.962,2.32169
13925,6.9625,2.32088
13926,6.963,2.31927
13927,6.9635,2.32169
13928,6.964,2.33297
13929,6.9645,2.33136
13930,6.965,2.34505
13931,6.9655,2.36117
13932,6.966,2.3507
13933,6.9665,2.35473
13934,6.967,2.35875
13935,6.9675,2.35795
13936,6.968,2.3507
13937,6.9685,2.35875
13938,6.969,2.36762
13939,6.9695,2.38696
13940,6.97,2.37407
13941,6.9705,2.36037
13942,6.971,2.34586
13943,6.9715,2.34425
13944,6.972,2.33619
13945,6.9725,2.32813
13946,6.973,2.32813
13947,6.9735,2.31927
13948,6.974,2.32491
13949,6.9745,2.32169
13950,6.975,2.30799
13951,6.9755,2.30234
13952,6.976,2.30799
13953,6.9765,2.31524
13954,6.977,2.33619
13955,6.9775,2.34667
13956,6.978,2.3644
13957,6.9785,2.39341
13958,6.979,2.38938
13959,6.9795,2.39421
13960,6.98,2.38938
13961,6.9805,2.39099
13962,6.981,2.39985
13963,6.9815,2.41516
13964,6.982,2.41436
13965,6.9825,2.4063
13966,6.983,2.37487
13967,6.9835,2.38777
13968,6.984,2.3789
13969,6.9845,2.37407
13970,6.985,2.35634
13971,6.9855,2.35714
13972,6.986,2.34586
13973,6.9865,2.3515
13974,6.987,2.34828
13975,6.9875,2.33458
13976,6.988,2.33297
13977,6.9885,2.34022
13978,6.989,2.34747
13979,6.9895,2.34183
13980,6.99,2.34183
13981,6.9905,2.33941
13982,6.991,2.33941
13983,6.9915,2.35311
13984,6.992,2.35231
13985,6.9925,2.3507
13986,6.993,2.33941
13987,6.9935,2.35311
13988,6.994,2.36278
13989,6.9945,2.36278
13990,6.995,2.37004
13991,6.9955,2.37326
13992,6.996,2.39099
13993,6.9965,2.39744
13994,6.997,2.39744
13995,6.9975,2.38374
13996,6.998,2.37004
13997,6.9985,2.36681
13998,6.999,2.36601
13999,6.9995,2.37084
14000,7.0,2.35956
14001,7.0005,2.36278
14002,7.001,2.36117
14003,7.0015,2.37004
14004,7.002,2.37245
14005,7.0025,2.37084
14006,7.003,2.38051
14007,7.0035,2.39663
14008,7.004,2.40791
14009,7.0045,2.38938
14010,7.005,2.39824
14011,7.0055,2.39663
14012,7.006,2.38212
14013,7.0065,2.38051
14014,7.007,2.37245
14015,7.0075,2.36762
14016,7.008,2.34505
14017,7.0085,2.33055
14018,7.009,2.31846
14019,7.0095,2.31766
14020,7.01,2.30718
14021,7.0105,2.2967
14022,7.011,2.3104
14023,7.0115,2.3096
14024,7.012,2.33458
14025,7.0125,2.32491
14026,7.013,2.32894
14027,7.0135,2.34747
14028,7.014,2.36359
14029,7.0145,2.39502
14030,7.015,2.4063
14031,7.0155,2.42403
14032,7.016,2.42886
14033,7.0165,2.42725
14034,7.017,2.43209
14035,7.0175,2.42484
14036,7.018,2.44095
14037,7.0185,2.4474
14038,7.019,2.46432
14039,7.0195,2.45868
14040,7.02,2.46271
14041,7.0205,2.45788
14042,7.021,2.45385
14043,7.0215,2.4474
14044,7.022,2.4337
14045,7.0225,2.43531
14046,7.023,2.41839
14047,7.0235,2.40711
14048,7.024,2.38938
14049,7.0245,2.38615
14050,7.025,2.38293
14051,7.0255,2.38293
14052,7.026,2.37245
14053,7.0265,2.37971
14054,7.027,2.3789
14055,7.0275,2.38938
14056,7.028,2.4063
14057,7.0285,2.40469
14058,7.029,2.4063
14059,7.0295,2.42564
14060,7.03,2.42645
14061,7.0305,2.43451
14062,7.031,2.42886
14063,7.0315,2.43209
14064,7.032,2.42564
14065,7.0325,2.41597
14066,7.033,2.42161
14067,7.0335,2.42806
14068,7.034,2.42725
14069,7.0345,2.44337
14070,7.035,2.42242
14071,7.0355,2.41758
14072,7.036,2.41678
14073,7.0365,2.42081
14074,7.037,2.41355
14075,7.0375,2.41194
14076,7.038,2.4063
14077,7.0385,2.41919
14078,7.039,2.41758
14079,7.0395,2.41758
14080,7.04,2.42081
14081,7.0405,2.42806
14082,7.041,2.42725
14083,7.0415,2.42806
14084,7.042,2.42806
14085,7.0425,2.42806
14086,7.043,2.42806
14087,7.0435,2.43209
14088,7.044,2.43934
14089,7.0445,2.44821
14090,7.045,2.44176
14091,7.0455,2.41678
14092,7.046,2.40147
14093,7.0465,2.39985
14094,7.047,2.39179
14095,7.0475,2.37407
14096,7.048,2.37245
14097,7.0485,2.37245
14098,7.049,2.36359
14099,7.0495,2.36117
14100,7.05,2.35795
14101,7.0505,2.33216
14102,7.051,2.34344
14103,7.0515,2.35311
14104,7.052,2.36278
14105,7.0525,2.36117
14106,7.053,2.35553
14107,7.0535,2.3378
14108,7.054,2.34103
14109,7.0545,2.36923
14110,7.055,2.36278
14111,7.0555,2.36359
14112,7.056,2.37084
14113,7.0565,2.37084
14114,7.057,2.37326
14115,7.0575,2.36762
14116,7.058,2.37407
14117,7.0585,2.35956
14118,7.059,2.35714
14119,7.0595,2.35795
14120,7.06,2.35392
14121,7.0605,2.33538
14122,7.061,2.34103
14123,7.0615,2.32491
14124,7.062,2.33136
14125,7.0625,2.31766
14126,7.063,2.30315
14127,7.0635,2.28784
14128,7.064,2.31604
14129,7.0645,2.31685
14130,7.065,2.33216
14131,7.0655,2.32652
14132,7.066,2.34747
14133,7.0665,2.36037
14134,7.067,2.36762
14135,7.0675,2.36601
14136,7.068,2.35392
14137,7.0685,2.34747
14138,7.069,2.35714
14139,7.0695,2.36601
14140,7.07,2.36117
14141,7.0705,2.38615
14142,7.071,2.36681
14143,7.0715,2.35714
14144,7.072,2.35311
14145,7.0725,2.36601
14146,7.073,2.3789
14147,7.0735,2.38212
14148,7.074,2.3644
14149,7.0745,2.36842
14150,7.075,2.36601
14151,7.0755,2.35473
14152,7.076,2.34505
14153,7.0765,2.35231
14154,7.077,2.34989
14155,7.0775,2.34908
14156,7.078,2.35956
14157,7.0785,2.36278
14158,7.079,2.35231
14159,7.0795,2.34586
14160,7.08,2.34425
14161,7.0805,2.35553
14162,7.081,2.34425
14163,7.0815,2.34425
14164,7.082,2.34505
14165,7.0825,2.35231
14166,7.083,2.34989
14167,7.0835,2.34989
14168,7.084,2.33619
14169,7.0845,2.34183
14170,7.085,2.3507
14171,7.0855,2.35875
14172,7.086,2.36842
14173,7.0865,2.36842
14174,7.087,2.37729
14175,7.0875,2.37568
14176,7.088,2.36037
14177,7.0885,2.3507
14178,7.089,2.36037
14179,7.0895,2.38454
14180,7.09,2.38615
14181,7.0905,2.38938
14182,7.091,2.38777
14183,7.0915,2.4063
14184,7.092,2.41275
14185,7.0925,2.4063
14186,7.093,2.41033
14187,7.0935,2.39985
14188,7.094,2.41919
14189,7.0945,2.42806
14190,7.095,2.42806
14191,7.0955,2.43048
14192,7.096,2.42725
14193,7.0965,2.41758
14194,7.097,2.40872
14195,7.0975,2.39018
14196,7.098,2.39179
14197,7.0985,2.3652
14198,7.099,2.36037
14199,7.0995,2.3378
14200,7.1,2.35231
14201,7.1005,2.34586
14202,7.101,2.34908
14203,7.1015,2.34989
14204,7.102,2.34183
14205,7.1025,2.36117
14206,7.103,2.35311
14207,7.1035,2.3378
14208,7.104,2.36037
14209,7.1045,2.37729
14210,7.105,2.40227
14211,7.1055,2.41597
14212,7.106,2.41275
14213,7.1065,2.41114
14214,7.107,2.40388
14215,7.1075,2.40872
14216,7.108,2.42806
14217,7.1085,2.43853
14218,7.109,2.44498
14219,7.1095,2.47077
14220,7.11,2.46352
14221,7.1105,2.47158
14222,7.111,2.48286
14223,7.1115,2.49333
14224,7.112,2.51267
14225,7.1125,2.52557
14226,7.113,2.5433
14227,7.1135,2.56989
14228,7.114,2.59568
14229,7.1145,2.61099
14230,7.115,2.62872
14231,7.1155,2.65692
14232,7.116,2.65612
14233,7.1165,2.6948
14234,7.117,2.71897
14235,7.1175,2.7504
14236,7.118,2.777
14237,7.1185,2.8326
14238,7.119,2.87934
14239,7.1195,2.93092
14240,7.12,2.93495
14241,7.1205,2.95026
14242,7.121,2.94623
14243,7.1215,2.95751
14244,7.122,2.97363
14245,7.1225,2.98249
14246,7.123,2.97443
14247,7.1235,2.9567
14248,7.124,2.95993
14249,7.1245,2.93414
14250,7.125,2.91722
14251,7.1255,2.91399
14252,7.126,2.90029
14253,7.1265,2.89707
14254,7.127,2.87934
14255,7.1275,2.83985
14256,7.128,2.82132
14257,7.1285,2.8044
14258,7.129,2.76491
14259,7.1295,2.7504
14260,7.13,2.73832
14261,7.1305,2.6956
14262,7.131,2.66418
14263,7.1315,2.62952
14264,7.132,2.63194
14265,7.1325,2.62388
14266,7.133,2.61099
14267,7.1335,2.58601
14268,7.134,2.55377
14269,7.1345,2.52234
14270,7.135,2.48205
14271,7.1355,2.44821
14272,7.136,2.43209
14273,7.1365,2.41516
14274,7.137,2.38615
14275,7.1375,2.36037
14276,7.138,2.30799
14277,7.1385,2.27817
14278,7.139,2.23788
14279,7.1395,2.21289
14280,7.14,2.16374
14281,7.1405,2.15084
14282,7.141,2.1315
14283,7.1415,2.13473
14284,7.142,2.16132
14285,7.1425,2.17421
14286,7.143,2.18711
14287,7.1435,2.21128
14288,7.144,2.20886
14289,7.1445,2.24352
14290,7.145,2.26689
14291,7.1455,2.29993
14292,7.146,2.32249
14293,7.1465,2.34828
14294,7.147,2.37245
14295,7.1475,2.38938
14296,7.148,2.41355
14297,7.1485,2.41919
14298,7.149,2.41758
14299,7.1495,2.41275
14300,7.15,2.41194
14301,7.1505,2.42645
14302,7.151,2.43934
14303,7.1515,2.45143
14304,7.152,2.48286
14305,7.1525,2.48447
14306,7.153,2.50059
14307,7.1535,2.503
14308,7.154,2.50945
14309,7.1545,2.52476
14310,7.155,2.53282
14311,7.1555,2.53766
14312,7.156,2.53766
14313,7.1565,2.54169
14314,7.157,2.53927
14315,7.1575,2.53524
14316,7.158,2.53685
14317,7.1585,2.53282
14318,7.159,2.53201
14319,7.1595,2.53282
14320,7.16,2.51509
14321,7.1605,2.50784
14322,7.161,2.48689
14323,7.1615,2.4748
14324,7.162,2.48205
14325,7.1625,2.45868
14326,7.163,2.45143
14327,7.1635,2.4474
14328,7.164,2.42322
14329,7.1645,2.41758
14330,7.165,2.41194
14331,7.1655,2.41033
14332,7.166,2.42161
14333,7.1665,2.40791
14334,7.167,2.41114
14335,7.1675,2.40549
14336,7.168,2.4063
14337,7.1685,2.42725
14338,7.169,2.40872
14339,7.1695,2.43853
14340,7.17,2.43531
14341,7.1705,2.43209
14342,7.171,2.42806
14343,7.1715,2.43773
14344,7.172,2.42242
14345,7.1725,2.45385
14346,7.173,2.45868
14347,7.1735,2.46432
14348,7.174,2.47077
14349,7.1745,2.46674
14350,7.175,2.4611
14351,7.1755,2.45465
14352,7.176,2.45626
14353,7.1765,2.45868
14354,7.177,2.47319
14355,7.1775,2.48447
14356,7.178,2.48366
14357,7.1785,2.48205
14358,7.179,2.4893
14359,7.1795,2.49414
14360,7.18,2.49333
14361,7.1805,2.47963
14362,7.181,2.48608
14363,7.1815,2.48769
14364,7.182,2.49575
14365,7.1825,2.49172
14366,7.183,2.49011
14367,7.1835,2.49495
14368,7.184,2.47158
14369,7.1845,2.48125
14370,7.185,2.47963
14371,7.1855,2.46755
14372,7.186,2.45385
14373,7.1865,2.44901
14374,7.187,2.40952
14375,7.1875,2.46352
14376,7.188,2.44901
14377,7.1885,2.43531
14378,7.189,2.45062
14379,7.1895,2.4474
14380,7.19,2.44901
14381,7.1905,2.46593
14382,7.191,2.47722
14383,7.1915,2.46352
14384,7.192,2.46513
14385,7.1925,2.46755
14386,7.193,2.48447
14387,7.1935,2.48769
14388,7.194,2.49414
14389,7.1945,2.47963
14390,7.195,2.48205
14391,7.1955,2.47077
14392,7.196,2.46593
14393,7.1965,2.45143
14394,7.197,2.45385
14395,7.1975,2.44901
14396,7.198,2.44176
14397,7.1985,2.42725
14398,7.199,2.43934
14399,7.1995,2.42403
14400,7.2,2.42645
14401,7.2005,2.42806
14402,7.201,2.42725
14403,7.2015,2.42645
14404,7.202,2.41758
14405,7.2025,2.44095
14406,7.203,2.45546
14407,7.2035,2.48286
14408,7.204,2.48769
14409,7.2045,2.50542
14410,7.205,2.51348
14411,7.2055,2.5159
14412,7.206,2.53524
14413,7.2065,2.53524
14414,7.207,2.53927
14415,7.2075,2.5441
14416,7.208,2.5441
14417,7.2085,2.54491
14418,7.209,2.52234
14419,7.2095,2.50945
14420,7.21,2.49011
14421,7.2105,2.48689
14422,7.211,2.49656
14423,7.2115,2.50059
14424,7.212,2.50059
14425,7.2125,2.49253
14426,7.213,2.49253
14427,7.2135,2.46996
14428,7.214,2.47077
14429,7.2145,2.48608
14430,7.215,2.48205
14431,7.2155,2.49011
14432,7.216,2.47963
14433,7.2165,2.49253
14434,7.217,2.50703
14435,7.2175,2.50059
14436,7.218,2.50864
14437,7.2185,2.51187
14438,7.219,2.51832
14439,7.2195,2.52557
14440,7.22,2.53443
14441,7.2205,2.53766
14442,7.221,2.52557
14443,7.2215,2.54088
14444,7.222,2.53846
14445,7.2225,2.54249
14446,7.223,2.54169
14447,7.2235,2.54733
14448,7.224,2.55055
14449,7.2245,2.5441
14450,7.225,2.53363
14451,7.2255,2.5304
14452,7.226,2.52879
14453,7.2265,2.53363
14454,7.227,2.54169
14455,7.2275,2.557
14456,7.228,2.57634
14457,7.2285,2.59971
14458,7.229,2.61179
14459,7.2295,2.64161
14460,7.23,2.65612
14461,7.2305,2.65209
14462,7.231,2.63194
14463,7.2315,2.63516
14464,7.232,2.63033
14465,7.2325,2.63678
14466,7.233,2.63839
14467,7.2335,2.6263
14468,7.234,2.6126
14469,7.2345,2.61099
14470,7.235,2.6126
14471,7.2355,2.59971
14472,7.236,2.59487
14473,7.2365,2.57392
14474,7.237,2.57875
14475,7.2375,2.56505
14476,7.238,2.57875
14477,7.2385,2.56989
14478,7.239,2.58278
14479,7.2395,2.56989
14480,7.24,2.59326
14481,7.2405,2.57473
14482,7.241,2.58681
14483,7.2415,2.59084
14484,7.242,2.59971
14485,7.2425,2.6126
14486,7.243,2.61744
14487,7.2435,2.61985
14488,7.244,2.63839
14489,7.2445,2.63355
14490,7.245,2.64484
14491,7.2455,2.64081
14492,7.246,2.64967
14493,7.2465,2.63597
14494,7.247,2.59648
14495,7.2475,2.64081
14496,7.248,2.64242
14497,7.2485,2.65692
14498,7.249,2.64725
14499,7.2495,2.63839
14500,7.25,2.62147
14501,7.2505,2.62308
14502,7.251,2.61341
14503,7.2515,2.61744
14504,7.252,2.63114
14505,7.2525,2.63436
14506,7.253,2.62872
14507,7.2535,2.64484
14508,7.254,2.65531
14509,7.2545,2.65692
14510,7.255,2.66901
14511,7.2555,2.66418
14512,7.256,2.66982
14513,7.2565,2.66176
14514,7.257,2.67062
14515,7.2575,2.67223
14516,7.258,2.66901
14517,7.2585,2.66256
14518,7.259,2.66176
14519,7.2595,2.66015
14520,7.26,2.66015
14521,7.2605,2.65853
14522,7.261,2.64725
14523,7.2615,2.63839
14524,7.262,2.62872
14525,7.2625,2.62549
14526,7.263,2.61663
14527,7.2635,2.63355
14528,7.264,2.63194
14529,7.2645,2.63839
14530,7.265,2.65451
14531,7.2655,2.67304
14532,7.266,2.68271
14533,7.2665,2.69238
14534,7.267,2.70447
14535,7.2675,2.71172
14536,7.268,2.72623
14537,7.2685,2.71978
14538,7.269,2.72462
14539,7.2695,2.72623
14540,7.27,2.71414
14541,7.2705,2.72784
14542,7.271,2.68996
14543,7.2715,2.70205
14544,7.272,2.68835
14545,7.2725,2.69077
14546,7.273,2.68593
14547,7.2735,2.6948
14548,7.274,2.69158
14549,7.2745,2.68996
14550,7.275,2.69802
14551,7.2755,2.70527
14552,7.276,2.70447
14553,7.2765,2.71817
14554,7.277,2.71736
14555,7.2775,2.76168
14556,7.278,2.7778
14557,7.2785,2.79553
14558,7.279,2.78989
14559,7.2795,2.79956
14560,7.28,2.80278
14561,7.2805,2.80278
14562,7.281,2.82132
14563,7.2815,2.81648
14564,7.282,2.8181
14565,7.2825,2.82374
14566,7.283,2.81729
14567,7.2835,2.81648
14568,7.284,2.80601
14569,7.2845,2.80198
14570,7.285,2.79634
14571,7.2855,2.79473
14572,7.286,2.76491
14573,7.2865,2.77377
14574,7.287,2.77377
14575,7.2875,2.7633
14576,7.288,2.7641
14577,7.2885,2.75443
14578,7.289,2.74879
14579,7.2895,2.74879
14580,7.29,2.73751
14581,7.2905,2.72462
14582,7.291,2.72864
14583,7.2915,2.73509
14584,7.292,2.72864
14585,7.2925,2.74637
14586,7.293,2.74799
14587,7.2935,2.7367
14588,7.294,2.73106
14589,7.2945,2.74154
14590,7.295,2.7496
14591,7.2955,2.74396
14592,7.296,2.73429
14593,7.2965,2.723
14594,7.297,2.7222
14595,7.2975,2.72139
14596,7.298,2.71656
14597,7.2985,2.70286
14598,7.299,2.70366
14599,7.2995,2.71172
14600,7.3,2.6956
14601,7.3005,2.68996
14602,7.301,2.65612
14603,7.3015,2.65773
14604,7.302,2.65612
14605,7.3025,2.66095
14606,7.303,2.65773
14607,7.3035,2.65451
14608,7.304,2.66015
14609,7.3045,2.67143
14610,7.305,2.67062
14611,7.3055,2.67465
14612,7.306,2.67546
14613,7.3065,2.66418
14614,7.307,2.66256
14615,7.3075,2.65451
14616,7.308,2.64967
14617,7.3085,2.64886
14618,7.309,2.62388
14619,7.3095,2.63194
14620,7.31,2.60293
14621,7.3105,2.59326
14622,7.311,2.56989
14623,7.3115,2.56989
14624,7.312,2.55136
14625,7.3125,2.53121
14626,7.313,2.52476
14627,7.3135,2.51832
14628,7.314,2.49172
14629,7.3145,2.48366
14630,7.315,2.49817
14631,7.3155,2.48366
14632,7.316,2.48044
14633,7.3165,2.47722
14634,7.317,2.4885
14635,7.3175,2.49253
14636,7.318,2.49414
14637,7.3185,2.49333
14638,7.319,2.5022
14639,7.3195,2.49575
14640,7.32,2.51026
14641,7.3205,2.51509
14642,7.321,2.48608
14643,7.3215,2.46755
14644,7.322,2.46271
14645,7.3225,2.44095
14646,7.323,2.43773
14647,7.3235,2.43289
14648,7.324,2.43289
14649,7.3245,2.42
14650,7.325,2.40711
14651,7.3255,2.40227
14652,7.326,2.38938
14653,7.3265,2.37084
14654,7.327,2.38132
14655,7.3275,2.37648
14656,7.328,2.38938
14657,7.3285,2.4063
14658,7.329,2.41516
14659,7.3295,2.42806
14660,7.33,2.43531
14661,7.3305,2.43612
14662,7.331,2.4337
14663,7.3315,2.44337
14664,7.332,2.43048
14665,7.3325,2.44901
14666,7.333,2.46029
14667,7.3335,2.44579
14668,7.334,2.44901
14669,7.3345,2.41919
14670,7.335,2.41436
14671,7.3355,2.42242
14672,7.336,2.4063
14673,7.3365,2.39099
